OrderID,OrderDate,ShippingDate,ShippingMode,CustomerID,Sales,Profit,Discount
IT-2014-5534774,12/20/14,12/24/14,Standard Class,BM-11140,236.7,189.36,0.2
IT-2014-5563463,12/04/14,12/11/14,Standard Class,AB-10105,8.985,4.4925,0.2
IT-2014-5571171,04/03/14,04/05/14,First Class,MP-17965,336.6,168.3,0.2
IT-2014-5592351,08/28/14,09/02/14,Second Class,DB-13270,3922.56,1961.28,0.2
IT-2014-5595800,09/09/14,09/11/14,Second Class,JW-15220,21.573,2.1573,0.2
IT-2014-5603908,04/04/14,04/09/14,Second Class,CC-12685,311.625,155.8125,0.2
IT-2014-5613283,02/26/14,03/03/14,Second Class,MF-18250,93.48,46.74,0.2
IT-2014-5624384,08/29/14,09/01/14,First Class,JB-15400,220.32,110.16,0.2
IT-2014-5630655,08/27/14,09/03/14,Standard Class,ZC-21910,171.75,85.875,0.2
IT-2014-5637241,11/24/14,11/29/14,Standard Class,TT-21220,551.232,55.1232,0.2
IT-2014-5669188,11/17/14,11/22/14,Second Class,PV-18985,207.375,103.6875,0.2
IT-2014-5701429,03/29/14,04/01/14,Second Class,DS-13030,579.96,289.98,0.2
IT-2014-5704985,10/30/14,11/02/14,First Class,TC-21295,85.32,8.532,0.2
IT-2014-5707545,11/07/14,11/11/14,Standard Class,DK-13375,1812.48,0.0,0.2
IT-2014-5726048,11/24/14,11/27/14,Second Class,DK-12985,52.74,26.37,0.2
IT-2014-5733804,01/09/14,01/09/14,Same Day,TH-21235,4082.448,612.3672,0.2
IT-2014-5741451,12/14/14,12/19/14,Standard Class,EB-13870,196.776,78.7104,0.2
IT-2014-5753646,04/25/14,04/29/14,Standard Class,GB-14530,3792.42,1896.21,0.2
IT-2014-5768200,09/09/14,09/14/14,Second Class,BF-11215,473.85,0.0,0.2
IT-2014-5774753,08/09/14,08/15/14,Standard Class,CL-12700,212.25,0.0,0.2
IT-2014-5778325,12/29/14,01/02/15,Standard Class,JJ-15760,222.615,111.3075,0.2
IT-2014-5784522,07/16/14,07/21/14,Standard Class,CM-11830,6.51,3.255,0.2
IT-2014-5786031,12/15/14,12/17/14,Second Class,CC-12670,920.43,0.0,0.2
IT-2014-5786366,08/21/14,08/21/14,Same Day,JO-15550,174.312,17.4312,0.2
IT-2014-5792533,08/06/14,08/08/14,First Class,SC-20845,1005.156,100.5156,0.2
IT-2014-5800736,06/11/14,06/17/14,Standard Class,HL-15040,761.832,76.1832,0.2
IT-2014-5825471,04/26/14,05/02/14,Standard Class,JF-15415,1429.083,142.9083,0.2
IT-2014-5876251,08/15/14,08/18/14,First Class,LT-16765,221.04,110.52,0.2
IT-2014-5878187,09/25/14,09/28/14,First Class,BF-11020,97.92,48.96,0.2
IT-2014-5886628,07/24/14,07/27/14,First Class,BT-11485,4664.925,466.4925,0.2
IT-2014-5907335,12/06/14,12/09/14,First Class,NL-18310,84.18,42.09,0.2
IT-2014-5912011,08/26/14,08/29/14,First Class,HG-14845,54.66,27.33,0.2
IT-2014-5918661,05/12/14,05/16/14,Standard Class,BD-11725,11.235,5.6175,0.2
IT-2014-5919161,01/08/14,01/12/14,Standard Class,SC-20770,918.675,459.3375,0.2
IT-2014-5928156,02/17/14,02/18/14,First Class,BT-11440,16.74,8.37,0.2
IT-2014-5935536,02/07/14,02/09/14,First Class,JC-16105,93.06,46.53,0.2
IT-2014-5936992,04/15/14,04/21/14,Standard Class,MP-17965,7.215,3.6075,0.2
IT-2014-5950843,06/27/14,07/02/14,Standard Class,MF-17665,118.2,0.0,0.2
IT-2014-5965314,08/05/14,08/10/14,Standard Class,SW-20755,239.28,119.64,0.2
IT-2014-5966070,01/28/14,02/01/14,Standard Class,AB-10600,429.12,214.56,0.2
IT-2014-5975833,07/19/14,07/23/14,Standard Class,ML-17410,1311.552,131.1552,0.2
IT-2014-5984498,10/01/14,10/06/14,Standard Class,MM-17920,83.34,41.67,0.2
IT-2014-5989338,04/12/14,04/18/14,Standard Class,MP-17965,14427.639,1442.7639,0.2
IT-2014-5992832,08/14/14,08/17/14,Second Class,MC-17575,1603.071,160.3071,0.2
IV-2011-100,11/28/11,11/30/11,Second Class,SF-10200,22.11,0.0,0.2
IV-2011-1910,09/27/11,10/03/11,Standard Class,SM-10320,29.01,0.0,0.2
IV-2011-2130,03/23/11,03/28/11,Second Class,KT-6465,536.64,0.0,0.2
IV-2011-2330,11/16/11,11/21/11,Standard Class,MP-7965,7.14,0.0,0.2
IV-2011-6020,11/22/11,11/28/11,Standard Class,BE-1335,425.91,0.0,0.2
IV-2011-6850,10/31/11,11/04/11,Standard Class,SL-10155,13.29,0.0,0.2
IV-2011-7240,08/02/11,08/08/11,Standard Class,RH-9510,10.41,0.0,0.2
IV-2011-9090,08/10/11,08/14/11,Standard Class,NW-8400,40800.0,0.0,0.2
IV-2012-3380,06/13/12,06/13/12,Same Day,JK-5730,14.88,0.0,0.2
IV-2012-4040,07/21/12,07/25/12,Standard Class,MW-8235,48.6,0.0,0.2
IV-2012-410,01/06/12,01/10/12,Standard Class,DM-2955,14.94,0.0,0.2
IV-2012-4320,06/11/12,06/15/12,Standard Class,SG-10605,47.82,0.0,0.2
IV-2012-7600,09/21/12,09/24/12,Second Class,TC-11145,139.77,0.0,0.2
IV-2013-2160,02/08/13,02/12/13,Standard Class,AM-705,378.39,0.0,0.2
IV-2013-4360,10/04/13,10/08/13,Standard Class,BT-1305,17.88,0.0,0.2
IV-2013-4490,09/12/13,09/17/13,Standard Class,JC-5385,11.13,0.0,0.2
IV-2013-4990,11/21/13,11/25/13,Standard Class,BF-1215,54.24,0.0,0.2
IV-2013-500,02/22/13,02/28/13,Standard Class,RP-9390,16.02,0.0,0.2
IV-2013-6210,11/18/13,11/22/13,Standard Class,EC-4050,17.49,0.0,0.2
IV-2013-7200,09/16/13,09/20/13,Standard Class,LC-6885,50.34,0.0,0.2
IV-2013-7910,06/19/13,06/23/13,Standard Class,AS-630,68.4,0.0,0.2
IV-2013-8410,03/11/13,03/14/13,Second Class,MH-8025,477.24,0.0,0.2
IV-2013-8560,05/15/13,05/21/13,Standard Class,ML-8040,65.28,0.0,0.2
IV-2013-8930,09/04/13,09/04/13,Same Day,MJ-7740,253.32,0.0,0.2
IV-2013-9210,04/18/13,04/22/13,Standard Class,CA-1965,10.74,0.0,0.2
IV-2013-9390,08/16/13,08/19/13,First Class,SW-10755,16.05,0.0,0.2
IV-2013-9500,11/08/13,11/10/13,First Class,SG-10470,486.12,0.0,0.2
IV-2013-9630,07/06/13,07/08/13,First Class,LS-7230,3.87,0.0,0.2
IV-2013-9990,12/27/13,01/01/14,Standard Class,CL-2700,137.31,0.0,0.2
IV-2014-1390,01/10/14,01/15/14,Standard Class,MA-7995,691.2,0.0,0.2
IV-2014-1990,09/26/14,10/01/14,Standard Class,HG-5025,13.29,0.0,0.2
IV-2014-3490,06/16/14,06/20/14,Second Class,BW-1110,108.36,0.0,0.2
IV-2014-4540,08/21/14,08/25/14,Standard Class,ML-8040,292.8,0.0,0.2
IV-2014-5220,02/18/14,02/22/14,Standard Class,SF-10200,115.44,0.0,0.2
IV-2014-5230,12/10/14,12/13/14,Second Class,SV-10785,413.28,0.0,0.2
IV-2014-5280,06/14/14,06/19/14,Second Class,JM-6195,248.82,0.0,0.2
IV-2014-5410,05/16/14,05/21/14,Standard Class,BP-1050,355.56,0.0,0.2
IV-2014-5650,07/25/14,07/31/14,Standard Class,BF-1020,667.2,0.0,0.2
IV-2014-5760,09/11/14,09/16/14,Standard Class,EH-3945,25.38,0.0,0.2
IV-2014-6290,06/01/14,06/03/14,Second Class,PN-8775,391.14,0.0,0.2
IV-2014-6630,04/15/14,04/20/14,Standard Class,DP-3165,50.22,0.0,0.2
IV-2014-8070,08/25/14,08/29/14,Standard Class,MS-7770,104.88,0.0,0.2
IV-2014-8670,12/01/14,12/06/14,Standard Class,RB-9795,489.0,0.0,0.2
IV-2014-9110,07/23/14,07/27/14,Standard Class,DH-3075,6.72,0.0,0.2
IV-2014-9400,04/17/14,04/21/14,Standard Class,CK-2325,13.68,0.0,0.2
IV-2014-9470,10/08/14,10/10/14,Second Class,BP-1185,25.35,0.0,0.2
IV-2014-9820,08/05/14,08/10/14,Standard Class,JC-5775,10.74,0.0,0.2
IZ-2011-180,08/24/11,08/30/11,Standard Class,DW-3195,13.26,0.0,0.2
IZ-2011-20,08/25/11,08/30/11,Standard Class,EM-4095,8.94,0.0,0.2
IZ-2011-2440,12/29/11,01/04/12,Standard Class,JS-5940,37.59,0.0,0.2
IZ-2011-2730,09/05/11,09/07/11,First Class,CA-2310,17.49,0.0,0.2
IZ-2011-290,06/17/11,06/18/11,First Class,RP-9270,126.9,0.0,0.2
IZ-2011-3130,05/18/11,05/22/11,Second Class,SG-10080,47.64,0.0,0.2
IZ-2011-4060,04/15/11,04/16/11,First Class,AZ-750,28.38,0.0,0.2
IZ-2011-4150,11/08/11,11/10/11,First Class,CB-2415,173.94,0.0,0.2
IZ-2011-4160,06/23/11,06/29/11,Standard Class,MM-8280,110.04,0.0,0.2
IZ-2011-4620,11/23/11,11/27/11,Standard Class,FH-4365,3923.64,0.0,0.2
IZ-2011-4680,01/03/11,01/07/11,Standard Class,LW-6990,47.43,0.0,0.2
IZ-2011-4920,08/04/11,08/11/11,Standard Class,DK-2835,148.59,0.0,0.2
IZ-2011-5300,09/11/11,09/13/11,Second Class,RB-9465,12.21,0.0,0.2
IZ-2011-5480,08/08/11,08/13/11,Second Class,CV-2295,84.36,0.0,0.2
IZ-2011-5750,08/25/11,08/29/11,Standard Class,SZ-10035,31.62,0.0,0.2
IZ-2011-600,07/28/11,07/28/11,Same Day,DB-2910,196.92,0.0,0.2
IZ-2011-6520,03/02/11,03/06/11,Standard Class,NW-8400,210.69,0.0,0.2
IZ-2011-6540,08/17/11,08/21/11,Standard Class,CM-2160,48.45,0.0,0.2
IZ-2011-6730,09/27/11,10/01/11,Standard Class,LA-6780,136.38,0.0,0.2
IZ-2011-7430,09/14/11,09/18/11,Standard Class,SC-10770,168.24,0.0,0.2
IZ-2011-7480,09/21/11,09/23/11,Second Class,MA-7560,13.59,0.0,0.2
IZ-2011-7540,12/12/11,12/17/11,Second Class,SC-10845,1891.2,0.0,0.2
IZ-2011-770,11/18/11,11/24/11,Standard Class,BD-1620,7.8,0.0,0.2
IZ-2011-7730,07/30/11,08/05/11,Standard Class,SC-10095,43.02,0.0,0.2
IZ-2011-7760,06/14/11,06/21/11,Standard Class,SH-9975,12.9,0.0,0.2
IZ-2011-8200,06/20/11,06/23/11,First Class,TT-11220,49.32,0.0,0.2
IZ-2011-8230,07/05/11,07/12/11,Standard Class,JS-5940,731.04,0.0,0.2
IZ-2011-8780,11/09/11,11/11/11,First Class,MF-8250,54.36,0.0,0.2
IZ-2011-890,09/07/11,09/11/11,Standard Class,KC-6675,71.52,0.0,0.2
IZ-2011-9230,12/03/11,12/10/11,Standard Class,CC-2145,97.44,0.0,0.2
IZ-2011-9890,02/08/11,02/14/11,Standard Class,JB-6045,60.6,0.0,0.2
IZ-2012-1210,03/13/12,03/13/12,Same Day,JS-5880,10.92,0.0,0.2
IZ-2012-1330,08/13/12,08/17/12,Standard Class,SV-10815,24.84,0.0,0.2
IZ-2012-1630,05/24/12,05/28/12,Standard Class,Dl-3600,46.41,0.0,0.2
IZ-2012-1660,11/19/12,11/25/12,Standard Class,DK-3150,4.41,0.0,0.2
IZ-2012-1710,01/17/12,01/22/12,Standard Class,CP-2340,8.25,0.0,0.2
IZ-2012-1750,10/25/12,10/29/12,Standard Class,JE-5715,13.68,0.0,0.2
IZ-2012-1880,06/16/12,06/20/12,Standard Class,TB-11055,520.08,0.0,0.2
IZ-2012-1990,06/18/12,06/21/12,First Class,MS-7710,1068.36,0.0,0.2
IZ-2012-2030,09/04/12,09/08/12,Standard Class,RM-9750,549.6,0.0,0.2
IZ-2012-2360,12/06/12,12/12/12,Standard Class,MC-8130,357.36,0.0,0.2
IZ-2012-2520,11/09/12,11/13/12,Standard Class,BW-1110,17.85,0.0,0.2
IZ-2012-2560,06/12/12,06/16/12,Standard Class,VG-11805,362.85,0.0,0.2
IZ-2012-2830,03/02/12,03/07/12,Standard Class,PG-8895,8.91,0.0,0.2
IZ-2012-2900,08/06/12,08/12/12,Standard Class,CK-2205,15.96,0.0,0.2
IZ-2012-3080,11/03/12,11/04/12,First Class,DK-2895,37.11,0.0,0.2
IZ-2012-3180,08/08/12,08/10/12,Second Class,NZ-8565,17.01,0.0,0.2
IZ-2012-3230,12/11/12,12/16/12,Standard Class,KB-6315,48.42,0.0,0.2
IZ-2012-340,11/14/12,11/18/12,Standard Class,FH-4275,224.16,0.0,0.2
IZ-2012-3500,01/27/12,02/01/12,Standard Class,BH-1710,43.08,0.0,0.2
IZ-2012-3720,10/17/12,10/21/12,Standard Class,PB-9150,121.44,0.0,0.2
IZ-2012-3760,06/26/12,06/30/12,Standard Class,BT-1305,59.76,0.0,0.2
IZ-2012-3950,06/19/12,06/24/12,Standard Class,JP-5460,13.83,0.0,0.2
IZ-2012-3990,06/06/12,06/10/12,Standard Class,DV-3465,30.69,0.0,0.2
IZ-2012-4210,06/22/12,06/28/12,Standard Class,CK-2760,4.53,0.0,0.2
IZ-2012-4300,07/21/12,07/26/12,Standard Class,RS-9870,18.96,0.0,0.2
IZ-2012-4450,01/08/12,01/09/12,First Class,CD-1920,16.05,0.0,0.2
IZ-2012-4650,08/14/12,08/19/12,Standard Class,SC-10575,807.36,0.0,0.2
IZ-2012-4680,09/12/12,09/14/12,First Class,MK-8160,14.64,0.0,0.2
IZ-2012-4950,08/28/12,08/30/12,First Class,DL-3330,1858.68,0.0,0.2
IZ-2012-4970,01/22/12,01/27/12,Second Class,CS-2490,10.8,0.0,0.2
IZ-2012-5060,01/19/12,01/25/12,Standard Class,AB-60,128.43,0.0,0.2
IZ-2012-5210,02/29/12,03/01/12,First Class,CS-2460,312.09,0.0,0.2
IZ-2012-5370,06/04/12,06/09/12,Standard Class,MC-8100,292.2,0.0,0.2
IZ-2012-6570,01/23/12,01/27/12,Standard Class,JO-5550,19.77,0.0,0.2
IZ-2012-6610,04/27/12,05/01/12,Standard Class,LC-6930,559.68,0.0,0.2
IZ-2012-6910,06/30/12,07/06/12,Standard Class,LC-6870,281.94,0.0,0.2
IZ-2012-7110,04/04/12,04/08/12,Second Class,BF-1275,43.02,0.0,0.2
IZ-2012-7140,08/06/12,08/10/12,Standard Class,BP-1095,30.54,0.0,0.2
IZ-2012-7240,10/10/12,10/17/12,Standard Class,AB-60,44.76,0.0,0.2
IZ-2012-7440,08/17/12,08/18/12,First Class,AF-870,20.49,0.0,0.2
IZ-2012-7690,02/06/12,02/09/12,First Class,IG-5085,112.2,0.0,0.2
IZ-2012-7950,02/10/12,02/16/12,Standard Class,GZ-4545,1117.44,0.0,0.2
IZ-2012-7990,07/11/12,07/15/12,Standard Class,SC-10050,16.53,0.0,0.2
IZ-2012-8280,09/10/12,09/15/12,Standard Class,JW-5220,870.24,0.0,0.2
IZ-2012-8410,09/26/12,10/02/12,Standard Class,CC-2370,42.84,0.0,0.2
IZ-2012-8870,11/19/12,11/23/12,Second Class,KB-6585,175.83,0.0,0.2
IZ-2012-9240,02/12/12,02/18/12,Standard Class,FC-4335,49.2,0.0,0.2
IZ-2013-1030,12/12/13,12/18/13,Standard Class,HJ-4875,13.68,0.0,0.2
IZ-2013-1040,12/23/13,12/28/13,Standard Class,CK-2325,40.83,0.0,0.2
IZ-2013-1070,05/09/13,05/12/13,Second Class,IL-5100,14.55,0.0,0.2
IZ-2013-1100,04/29/13,05/03/13,Second Class,SC-10095,26.67,0.0,0.2
IZ-2013-1300,06/15/13,06/19/13,Second Class,KC-6255,59.82,0.0,0.2
IZ-2013-1410,03/16/13,03/20/13,Standard Class,DK-3225,64.08,0.0,0.2
IZ-2013-1550,05/31/13,06/04/13,Standard Class,AC-420,23.25,0.0,0.2
IZ-2013-1740,08/01/13,08/04/13,First Class,BD-1320,8.91,0.0,0.2
IZ-2013-1760,02/27/13,02/28/13,First Class,MV-8190,1933.2,0.0,0.2
IZ-2013-1830,11/14/13,11/16/13,First Class,AC-660,9.51,0.0,0.2
IZ-2013-2240,05/03/13,05/07/13,Second Class,BD-1725,568.29,0.0,0.2
IZ-2013-2260,05/27/13,05/31/13,Standard Class,FC-4245,248.82,0.0,0.2
IZ-2013-230,02/02/13,02/07/13,Standard Class,MH-7440,42.75,0.0,0.2
IZ-2013-2550,12/31/13,01/02/14,Second Class,DM-3015,13.02,0.0,0.2
IZ-2013-2620,11/26/13,11/29/13,First Class,SO-10335,23.4,0.0,0.2
IZ-2013-2720,12/25/13,12/29/13,Second Class,GM-4500,53.28,0.0,0.2
IZ-2013-2930,06/26/13,07/01/13,Second Class,NM-8445,52.59,0.0,0.2
IZ-2013-3200,11/08/13,11/08/13,Same Day,DJ-3510,12.81,0.0,0.2
IZ-2013-3260,05/01/13,05/07/13,Standard Class,CS-2505,51.84,0.0,0.2
IZ-2013-3270,11/22/13,11/28/13,Standard Class,AW-930,6.69,0.0,0.2
IZ-2013-3730,08/14/13,08/21/13,Standard Class,PB-9150,96.0,0.0,0.2
IZ-2013-3780,01/31/13,02/02/13,Second Class,CM-2715,301.92,0.0,0.2
IZ-2013-4050,09/20/13,09/25/13,Standard Class,DK-2835,23.97,0.0,0.2
IZ-2013-4210,11/18/13,11/22/13,Second Class,CA-2265,51.63,0.0,0.2
IZ-2013-4340,04/04/13,04/06/13,First Class,AR-540,13.14,0.0,0.2
IZ-2013-4480,06/11/13,06/16/13,Standard Class,PW-9240,19.35,0.0,0.2
IZ-2013-4540,08/12/13,08/19/13,Standard Class,CB-2025,6.75,0.0,0.2
IZ-2013-4830,10/14/13,10/20/13,Standard Class,SP-10920,10.08,0.0,0.2
IZ-2013-5120,01/28/13,02/02/13,Second Class,NP-8670,2783.04,0.0,0.2
IZ-2013-5220,12/27/13,12/31/13,Standard Class,SG-10080,163.62,0.0,0.2
IZ-2013-5620,06/25/13,06/27/13,Second Class,AG-495,97.92,0.0,0.2
IZ-2013-580,11/30/13,12/05/13,Standard Class,EK-3795,1061.64,0.0,0.2
IZ-2013-5860,11/19/13,11/26/13,Standard Class,SC-10020,18.39,0.0,0.2
IZ-2013-6530,03/13/13,03/18/13,Standard Class,EB-4110,21.09,0.0,0.2
IZ-2013-680,05/23/13,05/26/13,Second Class,SW-10350,783.36,0.0,0.2
IZ-2013-6830,12/04/13,12/08/13,Standard Class,BB-990,136.59,0.0,0.2
IZ-2013-6850,08/06/13,08/08/13,First Class,JK-5640,5.7,0.0,0.2
IZ-2013-700,09/03/13,09/07/13,Standard Class,FG-4260,43.2,0.0,0.2
IZ-2013-740,04/09/13,04/11/13,Second Class,TH-11235,6.66,0.0,0.2
IZ-2013-7910,11/19/13,11/22/13,Second Class,DK-3150,54.96,0.0,0.2
IZ-2013-8180,06/06/13,06/10/13,Standard Class,ZD-11925,4461.48,0.0,0.2
IZ-2013-8420,03/11/13,03/15/13,Standard Class,TB-11595,69.84,0.0,0.2
IZ-2013-8510,10/12/13,10/14/13,Second Class,GM-4695,14.64,0.0,0.2
IZ-2013-8780,08/02/13,08/07/13,Standard Class,CB-2415,1228.8,0.0,0.2
IZ-2013-8810,11/09/13,11/15/13,Standard Class,TC-11145,17.61,0.0,0.2
IZ-2013-9180,11/13/13,11/16/13,Second Class,MS-7710,509.88,0.0,0.2
IZ-2013-9470,04/12/13,04/12/13,Same Day,JH-6180,11.1,0.0,0.2
IZ-2013-9500,09/05/13,09/12/13,Standard Class,EM-3825,17.52,0.0,0.2
IZ-2013-9650,03/08/13,03/14/13,Standard Class,BM-1140,840.48,0.0,0.2
IZ-2013-9670,02/25/13,03/01/13,Standard Class,AB-60,10.41,0.0,0.2
IZ-2013-9710,11/29/13,12/01/13,Second Class,AS-285,18.33,0.0,0.2
IZ-2013-9760,06/26/13,06/30/13,Standard Class,CA-2055,71.88,0.0,0.2
IZ-2013-9930,01/10/13,01/14/13,Standard Class,LT-6765,57.39,0.0,0.2
IZ-2013-9940,08/21/13,08/26/13,Standard Class,BH-1710,29.01,0.0,0.2
IZ-2014-1640,11/03/14,11/07/14,Standard Class,RD-9720,17.85,0.0,0.2
IZ-2014-1920,09/26/14,09/30/14,Standard Class,RH-9495,3.87,0.0,0.2
IZ-2014-2130,12/10/14,12/16/14,Standard Class,JD-6150,13.71,0.0,0.2
IZ-2014-2150,06/18/14,06/21/14,First Class,EH-4185,57.69,0.0,0.2
IZ-2014-2170,06/12/14,06/16/14,Standard Class,FW-4395,26.43,0.0,0.2
IZ-2014-2240,01/13/14,01/16/14,Second Class,BD-1605,10.74,0.0,0.2
IZ-2014-230,04/14/14,04/18/14,Standard Class,BP-1155,1150.2,0.0,0.2
IZ-2014-270,07/18/14,07/22/14,Standard Class,SL-10155,50.52,0.0,0.2
IZ-2014-2850,12/30/14,01/05/15,Standard Class,AJ-780,25.98,0.0,0.2
IZ-2014-3020,03/06/14,03/11/14,Standard Class,ME-7725,6.72,0.0,0.2
IZ-2014-3260,07/28/14,08/02/14,Second Class,CM-2235,8.58,0.0,0.2
IZ-2014-3450,11/11/14,11/13/14,Second Class,CS-1860,49.23,0.0,0.2
IZ-2014-3590,06/26/14,07/01/14,Standard Class,MG-7680,75.72,0.0,0.2
IZ-2014-3660,01/24/14,01/28/14,Standard Class,SS-10140,4906.08,0.0,0.2
IZ-2014-3820,12/05/14,12/05/14,Same Day,SS-10410,32.16,0.0,0.2
IZ-2014-3850,12/11/14,12/15/14,Standard Class,DH-3675,18.84,0.0,0.2
IZ-2014-3970,05/27/14,05/31/14,Second Class,JB-6045,11.46,0.0,0.2
IZ-2014-4100,11/20/14,11/25/14,Standard Class,DO-3645,1089.12,0.0,0.2
IZ-2014-4410,09/24/14,09/26/14,Second Class,MO-7950,169.68,0.0,0.2
IZ-2014-450,11/10/14,11/15/14,Standard Class,MS-7530,43.08,0.0,0.2
IZ-2014-4530,10/29/14,11/03/14,Standard Class,KB-6600,1767.96,0.0,0.2
IZ-2014-4610,12/16/14,12/21/14,Second Class,JC-5385,8.49,0.0,0.2
IZ-2014-4660,09/08/14,09/15/14,Standard Class,TB-11190,11.46,0.0,0.2
IZ-2014-4820,03/25/14,03/29/14,Standard Class,MS-7710,24.0,0.0,0.2
IZ-2014-4870,02/21/14,02/27/14,Standard Class,NZ-8565,138.48,0.0,0.2
IZ-2014-4960,05/05/14,05/10/14,Standard Class,EB-3975,395.28,0.0,0.2
IZ-2014-5170,08/13/14,08/17/14,Standard Class,EJ-4155,146.28,0.0,0.2
IZ-2014-5250,04/16/14,04/19/14,Second Class,EM-3960,711.72,0.0,0.2
IZ-2014-550,01/24/14,01/27/14,Second Class,DC-2850,53.16,0.0,0.2
IZ-2014-5510,06/06/14,06/06/14,Same Day,EH-4125,765.12,0.0,0.2
IZ-2014-5650,09/05/14,09/10/14,Standard Class,NW-8400,42.51,0.0,0.2
IZ-2014-5660,09/11/14,09/15/14,Standard Class,RW-9690,149.46,0.0,0.2
IZ-2014-5670,01/24/14,01/27/14,First Class,BP-1155,52.98,0.0,0.2
IZ-2014-5860,08/27/14,09/02/14,Standard Class,RW-9690,73.35,0.0,0.2
IZ-2014-6230,12/29/14,01/02/15,Standard Class,CS-2250,16.98,0.0,0.2
IZ-2014-6400,09/11/14,09/13/14,First Class,Dl-3600,636.15,0.0,0.2
IZ-2014-6520,12/15/14,12/21/14,Standard Class,LC-7140,511.56,0.0,0.2
IZ-2014-6680,08/25/14,08/25/14,Same Day,JR-5670,79.8,0.0,0.2
IZ-2014-6890,09/30/14,10/04/14,Standard Class,RD-9900,126.9,0.0,0.2
IZ-2014-6960,12/10/14,12/14/14,Second Class,GH-4425,126.0,0.0,0.2
IZ-2014-6980,11/14/14,11/18/14,Second Class,MS-7830,651.48,0.0,0.2
IZ-2014-7030,07/29/14,08/04/14,Standard Class,ED-3885,22.53,0.0,0.2
IZ-2014-7090,11/20/14,11/24/14,Standard Class,IG-5085,44.16,0.0,0.2
IZ-2014-7130,08/28/14,08/31/14,Second Class,PF-9165,243.69,0.0,0.2
IZ-2014-7180,08/22/14,08/26/14,Standard Class,DW-3480,67.8,0.0,0.2
IZ-2014-7330,08/19/14,08/25/14,Standard Class,JM-5250,15.87,0.0,0.2
IZ-2014-7340,03/17/14,03/18/14,First Class,PA-9060,55.14,0.0,0.2
IZ-2014-7360,11/10/14,11/12/14,Second Class,AA-645,128.37,0.0,0.2
IZ-2014-7470,10/20/14,10/25/14,Standard Class,GM-4680,49.5,0.0,0.2
IZ-2014-750,11/06/14,11/11/14,Standard Class,DW-3480,95.88,0.0,0.2
IZ-2014-770,11/01/14,11/06/14,Standard Class,VD-11670,254.16,0.0,0.2
IZ-2014-7800,02/10/14,02/14/14,Standard Class,BD-1635,44.7,0.0,0.2
IZ-2014-7810,07/28/14,08/01/14,Standard Class,TB-11250,184.92,0.0,0.2
IZ-2014-7940,10/28/14,11/01/14,Standard Class,BE-1410,48.87,0.0,0.2
IZ-2014-7980,03/26/14,03/28/14,Second Class,DB-3060,10.95,0.0,0.2
IZ-2014-8060,12/09/14,12/11/14,First Class,MB-7305,56.46,0.0,0.2
IZ-2014-8090,01/31/14,02/02/14,Second Class,TS-11085,15.75,0.0,0.2
IZ-2014-8260,05/22/14,05/27/14,Standard Class,DB-3060,7.02,0.0,0.2
IZ-2014-8540,01/24/14,01/29/14,Second Class,JL-5505,44.7,0.0,0.2
IZ-2014-8590,09/30/14,10/05/14,Standard Class,AS-135,387.09,0.0,0.2
IZ-2014-9280,12/03/14,12/09/14,Standard Class,MM-7920,763.92,0.0,0.2
IZ-2014-9320,01/16/14,01/22/14,Standard Class,KM-6720,197.1,0.0,0.2
IZ-2014-9390,08/25/14,08/27/14,First Class,BF-1275,258.96,0.0,0.2
IZ-2014-9600,10/09/14,10/13/14,Standard Class,PF-9120,10.38,0.0,0.2
IZ-2014-9690,10/04/14,10/08/14,Standard Class,AY-555,496.08,0.0,0.2
IZ-2014-9900,12/08/14,12/12/14,Standard Class,LC-6870,88.44,0.0,0.2
JO-2011-1740,12/26/11,01/02/12,Standard Class,SW-10245,30.69,0.0,0.2
JO-2011-6980,12/27/11,12/29/11,Second Class,EG-3900,52.98,0.0,0.2
JO-2012-4590,12/21/12,12/25/12,Standard Class,AG-300,10.77,0.0,0.2
JO-2012-660,03/13/12,03/18/12,Standard Class,KW-6570,190.44,0.0,0.2
JO-2012-9420,01/29/12,02/02/12,Standard Class,RH-9510,150.36,0.0,0.2
JO-2013-510,07/12/13,07/13/13,First Class,FO-4305,610.2,0.0,0.2
JO-2013-6740,07/09/13,07/11/13,First Class,TB-11175,6.78,0.0,0.2
JO-2013-7700,01/15/13,01/20/13,Standard Class,GA-4725,173.82,0.0,0.2
JO-2013-8110,04/03/13,04/07/13,Standard Class,DA-3450,22.17,0.0,0.2
JO-2013-9000,03/06/13,03/06/13,Same Day,SG-10890,632.64,0.0,0.2
JO-2014-320,08/26/14,08/26/14,Same Day,JL-5175,37.08,0.0,0.2
JO-2014-5930,03/05/14,03/09/14,Standard Class,BW-1110,178.8,0.0,0.2
JO-2014-5980,12/29/14,01/02/15,Second Class,PT-9090,198.09,0.0,0.2
JO-2014-6020,01/30/14,02/03/14,Standard Class,DV-3045,38.16,0.0,0.2
JO-2014-6800,09/27/14,10/02/14,Standard Class,DO-3435,29.79,0.0,0.2
JO-2014-8690,09/19/14,09/24/14,Standard Class,RD-9930,128.43,0.0,0.2
JO-2014-9770,08/14/14,08/21/14,Standard Class,RB-9330,38.4,0.0,0.2
KE-2011-2120,07/06/11,07/08/11,First Class,MC-7605,18.27,0.0,0.2
KE-2011-2920,08/11/11,08/13/11,First Class,AR-540,571.32,0.0,0.2
