ProductID,Category,SubCategory,ProductName,Price
OFF-LA-10000203,Office Supplies,Labels,Hon Round Labels Laser Printer Compatible,4.44
OFF-EN-10004560,Office Supplies,Envelopes,Cameo Business Envelopes Security-Tint,11.3
FUR-FU-10002445,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7,9.48
OFF-EN-10000315,Office Supplies,Envelopes,Jiffy Business Envelopes Security-Tint,8.4588
OFF-FA-10000154,Office Supplies,Fasteners,OIC Paper Clips Bulk Pack,7.215
OFF-CAM-10000497,Office Supplies,Envelopes,Cameo Manila Envelope Set of 50,10.8
OFF-LA-10000039,Office Supplies,Labels,Smead Legal Exhibit Labels Adjustable,9.0
OFF-XER-10003329,Office Supplies,Paper,Xerox Computer Printout Paper Multicolor,8.325
OFF-EAT-10000820,Office Supplies,Paper,Eaton Message Books Multicolor,21.99
OFF-PA-10003301,Office Supplies,Paper,Green Bar Parchment Paper Recycled,11.06
OFF-AME-10000244,Office Supplies,Envelopes,Ames Manila Envelope Security-Tint,10.836
OFF-FA-10003161,Office Supplies,Fasteners,OIC Paper Clips Assorted Sizes,10.692
OFF-BI-10002681,Office Supplies,Binders,Ibico Binder Clear,9.96
OFF-SU-10003527,Office Supplies,Supplies,Elite Ruler Easy Grip,8.481
OFF-HAR-10001855,Office Supplies,Labels,Harbour Creations Round Labels Alphabetical,6.57
FUR-NOV-10002911,Furniture,Chairs,Novimex Steel Folding Chair Set of Two,25.344
OFF-KRA-10001967,Office Supplies,Envelopes,Kraft Business Envelopes Set of 50,19.98
OFF-ST-10000344,Office Supplies,Storage,Neat Ideas Personal Hanging Folder Files Black,10.744
OFF-BI-10000894,Office Supplies,Binders,Avery Binder Covers Clear,10.53
OFF-ENE-10000199,Office Supplies,Paper,Enermax Computer Printout Paper Multicolor,8.964
OFF-FA-10002427,Office Supplies,Fasteners,Stockwell Push Pins 12 Pack,8.94
OFF-STO-10003082,Office Supplies,Fasteners,Stockwell Staples Assorted Sizes,8.25
OFF-BI-10003642,Office Supplies,Binders,Wilson Jones Binder Economy,6.51
OFF-SU-10004904,Office Supplies,Supplies,Fiskars Scissors Serrated,13.24
OFF-FA-10001724,Office Supplies,Fasteners,Advantus Paper Clips Assorted Sizes,11.4
OFF-PA-10002944,Office Supplies,Paper,SanDisk Parchment Paper Recycled,11.08
OFF-SU-10003277,Office Supplies,Supplies,Elite Ruler Serrated,9.45
OFF-LA-10002939,Office Supplies,Labels,Harbour Creations Legal Exhibit Labels 5000 Label Set,9.4122
OFF-EN-10003898,Office Supplies,Envelopes,Ames Peel and Seal Set of 50,12.46
OFF-PA-10000863,Office Supplies,Paper,Enermax Parchment Paper Recycled,10.2
OFF-FA-10001427,Office Supplies,Fasteners,Stockwell Paper Clips Bulk Pack,9.34
OFF-EN-10004590,Office Supplies,Envelopes,Ames Peel and Seal with clear poly window,22.23
OFF-OIC-10000988,Office Supplies,Fasteners,OIC Rubber Bands Metal,17.19
OFF-ST-10003996,Office Supplies,Storage,Letter/Legal File Tote with Clear Snap-On Lid Black Granite,16.06
OFF-ST-10000442,Office Supplies,Storage,Rogers Box Wire Frame,15.36
OFF-BI-10000721,Office Supplies,Binders,Ibico Binder Covers Recycled,14.01
FUR-ELD-10004727,Furniture,Furnishings,Eldon Stacking Tray Black,12.6
OFF-ACC-10003984,Office Supplies,Fasteners,Accos Paper Clips Assorted Sizes,11.49
FUR-FU-10002004,Furniture,Furnishings,Tenex Stacking Tray Durable,10.092
OFF-ST-10004097,Office Supplies,Storage,Tenex Box Wire Frame,9.342
OFF-CAM-10001341,Office Supplies,Envelopes,Cameo Business Envelopes Recycled,15.75
OFF-HAR-10001714,Office Supplies,Labels,Harbour Creations Legal Exhibit Labels Adjustable,8.85
OFF-FA-10002791,Office Supplies,Fasteners,OIC Push Pins Assorted Sizes,7.416
OFF-LA-10001038,Office Supplies,Labels,Smead Legal Exhibit Labels Laser Printer Compatible,5.92
FUR-FU-10002659,Furniture,Furnishings,Tenex Door Stop Erganomic,28.34
OFF-FA-10004734,Office Supplies,Fasteners,Advantus Rubber Bands Bulk Pack,16.59
OFF-JIF-10003115,Office Supplies,Envelopes,Jiffy Interoffice Envelope Recycled,13.572
OFF-SU-10002961,Office Supplies,Supplies,Kleencut Ruler Serrated,10.26
OFF-AR-10000491,Office Supplies,Art,Binney & Smith Pens Water Color,7.56
OFF-AP-10002311,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner Very Large Room HEPA Filter,13.762
TEC-AC-10004853,Technology,Accessories,Logitech Memory Card Programmable,69.92
OFF-LA-10002319,Office Supplies,Labels,Smead Legal Exhibit Labels Laser Printer Compatible,11.1
OFF-PA-10004326,Office Supplies,Paper,Enermax Parchment Paper Multicolor,8.904
TEC-STA-10001487,Technology,Machines,StarTech Calculator White,38.37
OFF-ACM-10004895,Office Supplies,Supplies,Acme Scissors Easy Grip,10.824
OFF-AP-10001492,Office Supplies,Appliances,Acco Six-Outlet Power Strip 4' Cord Length,8.62
OFF-AME-10002697,Office Supplies,Envelopes,Ames Business Envelopes Recycled,5.376
TEC-PH-10001298,Technology,Phones,Motorola Office Telephone VoIP,28.74
OFF-AME-10002081,Office Supplies,Envelopes,Ames Peel and Seal Security-Tint,21.09
OFF-AR-10001833,Office Supplies,Art,Boston Highlighters Easy-Erase,12.76
OFF-BI-10001200,Office Supplies,Binders,Avery Binder Durable,12.24
OFF-ADV-10004875,Office Supplies,Fasteners,Advantus Staples Bulk Pack,10.86
OFF-STO-10000007,Office Supplies,Fasteners,Stockwell Staples Bulk Pack,10.41
OFF-GLO-10004160,Office Supplies,Envelopes,GlobeWeis Business Envelopes with clear poly window,8.352
OFF-CAR-10004293,Office Supplies,Binders,Cardinal Binding Machine Durable,51.27
FUR-CH-10001044,Furniture,Chairs,Harbour Creations Steel Folding Chair Adjustable,40.152
OFF-PA-10000273,Office Supplies,Paper,SanDisk Cards & Envelopes Premium,32.28
OFF-FA-10001892,Office Supplies,Fasteners,Advantus Clamps Metal,9.705
FUR-FU-10001037,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame 5 x 7,7.584
OFF-AR-10000681,Office Supplies,Art,Binney & Smith Sketch Pad Water Color,27.225
OFF-SU-10003267,Office Supplies,Supplies,Stiletto Scissors Easy Grip,25.23
OFF-PA-10004380,Office Supplies,Paper,SanDisk Memo Slips Multicolor,18.39
OFF-ACC-10003909,Office Supplies,Fasteners,Accos Push Pins Assorted Sizes,11.97
OFF-EN-10001616,Office Supplies,Envelopes,GlobeWeis Business Envelopes Recycled,10.76
OFF-FA-10000294,Office Supplies,Fasteners,Advantus Clamps Metal,10.2873
OFF-PA-10000731,Office Supplies,Paper,Enermax Parchment Paper 8.5 x 11,9.765
OFF-AR-10004454,Office Supplies,Art,BIC Pens Easy-Erase,9.7
OFF-BI-10003724,Office Supplies,Binders,Cardinal Index Tab Economy,8.76
OFF-LA-10000334,Office Supplies,Labels,Hon Shipping Labels Alphabetical,7.46
TEC-CAN-10001981,Technology,Copiers,Canon Ink High-Speed,145.35
OFF-SU-10002911,Office Supplies,Supplies,Acme Scissors Serrated,11.7342
OFF-LA-10004148,Office Supplies,Labels,Smead File Folder Labels 5000 Label Set,8.343
OFF-ST-10001374,Office Supplies,Storage,Rogers Trays Wire Frame,40.5
OFF-HOO-10002386,Office Supplies,Appliances,Hoover Toaster Silver,25.317
OFF-EN-10003630,Office Supplies,Envelopes,GlobeWeis Business Envelopes Set of 50,15.606
OFF-BI-10003468,Office Supplies,Binders,Wilson Jones Binder Covers Durable,12.69
OFF-LA-10000624,Office Supplies,Labels,Hon File Folder Labels 5000 Label Set,9.03
OFF-PA-10001323,Office Supplies,Paper,Eaton Note Cards 8.5 x 11,26.49
OFF-KLE-10000296,Office Supplies,Supplies,Kleencut Letter Opener Steel,23.76
OFF-PA-10001212,Office Supplies,Paper,Xerox Message Books Recycled,20.28
OFF-BI-10003022,Office Supplies,Binders,Cardinal 3-Hole Punch Economy,19.2
OFF-EN-10000776,Office Supplies,Envelopes,Jiffy Peel and Seal Set of 50,18.009
OFF-PA-10000070,Office Supplies,Paper,Eaton Computer Printout Paper Recycled,13.23
OFF-PA-10002237,Office Supplies,Paper,Enermax Memo Slips 8.5 x 11,13.2
OFF-FA-10002444,Office Supplies,Fasteners,Stockwell Clamps 12 Pack,11.196
OFF-BI-10002775,Office Supplies,Binders,Ibico Hole Reinforcements Clear,6.45
OFF-AR-10002805,Office Supplies,Art,Boston Sketch Pad Blue,48.6
OFF-EN-10000788,Office Supplies,Envelopes,Jiffy Manila Envelope Security-Tint,14.205
OFF-EN-10004120,Office Supplies,Envelopes,Jiffy Peel and Seal Set of 50,10.005
OFF-SU-10003559,Office Supplies,Supplies,Kleencut Ruler Steel,11.664
TEC-AC-10000086,Technology,Accessories,Logitech Mouse USB,19.66
FUR-FU-10000885,Furniture,Furnishings,Eldon Light Bulb Durable,14.82
OFF-AME-10001641,Office Supplies,Envelopes,Ames Interoffice Envelope Recycled,13.176
OFF-JIF-10002454,Office Supplies,Envelopes,Jiffy Manila Envelope Recycled,9.924
OFF-AVE-10001079,Office Supplies,Labels,Avery File Folder Labels Laser Printer Compatible,9.12
OFF-FA-10004447,Office Supplies,Fasteners,Advantus Rubber Bands Metal,15.039
OFF-ELI-10000797,Office Supplies,Supplies,Elite Ruler High Speed,13.8
OFF-STO-10002857,Office Supplies,Fasteners,Stockwell Push Pins 12 Pack,13.8
OFF-HON-10002389,Office Supplies,Labels,Hon Legal Exhibit Labels 5000 Label Set,11.25
OFF-LA-10002289,Office Supplies,Labels,Hon Shipping Labels Adjustable,9.27
OFF-PA-10004024,Office Supplies,Paper,Enermax Memo Slips Recycled,8.304
OFF-AR-10003461,Office Supplies,Art,Stanley Pencil Sharpener Easy-Erase,23.436
FUR-FU-10003605,Furniture,Furnishings,Eldon Light Bulb Durable,22.23
TEC-SAN-10004999,Technology,Accessories,SanDisk Flash Drive Programmable,16.416
OFF-BI-10002354,Office Supplies,Binders,Acco Binder Clear,14.61
OFF-ADV-10002549,Office Supplies,Fasteners,Advantus Rubber Bands Assorted Sizes,14.04
OFF-FA-10002015,Office Supplies,Fasteners,Stockwell Push Pins 12 Pack,13.8
OFF-EN-10000061,Office Supplies,Envelopes,Cameo Business Envelopes Set of 50,13.66
OFF-ST-10003528,Office Supplies,Storage,Fellowes Folders Wire Frame,12.735
OFF-AR-10001228,Office Supplies,Art,Binney & Smith Pens Easy-Erase,10.989
OFF-LA-10000869,Office Supplies,Labels,Harbour Creations Removable Labels Adjustable,10.74
OFF-AR-10004360,Office Supplies,Art,Boston Pens Fluorescent,10.32
OFF-EN-10003507,Office Supplies,Envelopes,Kraft Business Envelopes Recycled,10.048
OFF-FA-10001680,Office Supplies,Fasteners,OIC Push Pins Metal,15.03
OFF-EN-10002348,Office Supplies,Envelopes,Cameo Peel and Seal Set of 50,14.0
OFF-PA-10000215,Office Supplies,Paper,Eaton Parchment Paper Premium,13.47
OFF-EN-10002736,Office Supplies,Envelopes,Cameo Clasp Envelope with clear poly window,13.05
OFF-FA-10003892,Office Supplies,Fasteners,OIC Push Pins 12 Pack,9.56
FUR-FU-10003849,Furniture,Furnishings,DAX Metal Frame Desktop Stepped-Edge,20.24
OFF-BI-10001096,Office Supplies,Binders,Ibico Binder Covers Durable,12.5745
OFF-BI-10001723,Office Supplies,Binders,Avery Binder Clear,12.36
FUR-DEF-10002814,Furniture,Furnishings,Deflect-O Stacking Tray Erganomic,23.91
OFF-ST-10003648,Office Supplies,Storage,Smead Folders Wire Frame,11.04
OFF-HAR-10003514,Office Supplies,Labels,Harbour Creations Removable Labels Laser Printer Compatible,10.17
TEC-AC-10000815,Technology,Accessories,Enermax Flash Drive Erganomic,19.665
OFF-SU-10003739,Office Supplies,Supplies,Elite Scissors Easy Grip,16.1
OFF-FA-10000571,Office Supplies,Fasteners,Accos Rubber Bands Assorted Sizes,14.13
OFF-AR-10000205,Office Supplies,Art,BIC Canvas Easy-Erase,32.382
TEC-LOG-10001750,Technology,Accessories,Logitech Mouse USB,29.49
OFF-SU-10001552,Office Supplies,Supplies,Kleencut Trimmer Easy Grip,17.22
OFF-JIF-10003976,Office Supplies,Envelopes,Jiffy Mailers with clear poly window,16.284
OFF-EN-10000539,Office Supplies,Envelopes,Ames Clasp Envelope with clear poly window,10.74
FUR-CH-10004790,Furniture,Chairs,Office Star Bag Chairs Black,26.505
OFF-SU-10003966,Office Supplies,Supplies,Kleencut Trimmer Serrated,25.42
OFF-SU-10000789,Office Supplies,Supplies,Kleencut Box Cutter Serrated,18.81
OFF-AR-10001813,Office Supplies,Art,Stanley Markers Fluorescent,15.64
OFF-PA-10004990,Office Supplies,Paper,Xerox Note Cards Recycled,13.14
OFF-PA-10003686,Office Supplies,Paper,SanDisk Message Books Multicolor,12.615
FUR-RUB-10000958,Furniture,Furnishings,Rubbermaid Light Bulb Black,18.84
FUR-FU-10000140,Furniture,Furnishings,Advantus Clock Black,17.13
OFF-ENE-10000516,Office Supplies,Paper,Enermax Note Cards Multicolor,13.056
OFF-AR-10000404,Office Supplies,Art,Stanley Pencil Sharpener Easy-Erase,10.416
OFF-LA-10002401,Office Supplies,Labels,Avery Shipping Labels Laser Printer Compatible,7.9
OFF-AR-10003758,Office Supplies,Art,Binney & Smith Canvas Water Color,21.816
OFF-ST-10000290,Office Supplies,Storage,Rogers Folders Single Width,16.384
OFF-ST-10003231,Office Supplies,Storage,Fellowes Box Industrial,13.44
OFF-FA-10001304,Office Supplies,Fasteners,Stockwell Push Pins Assorted Sizes,11.43
OFF-BI-10003018,Office Supplies,Binders,Avery Binder Clear,10.2588
OFF-AR-10000444,Office Supplies,Art,BIC Highlighters Blue,18.93
OFF-SU-10002599,Office Supplies,Supplies,Stiletto Letter Opener Easy Grip,18.92
OFF-PA-10004573,Office Supplies,Paper,Enermax Memo Slips Premium,14.094
FUR-FU-10003731,Furniture,Furnishings,Eldon Expressions Wood and Plastic Desk Accessories Oak,9.98
FUR-SAF-10000949,Furniture,Bookcases,Safco Floating Shelf Set Pine,198.09
OFF-AP-10000615,Office Supplies,Appliances,KitchenAid Toaster Silver,34.428
OFF-SU-10001382,Office Supplies,Supplies,Acme Trimmer Serrated,21.8784
OFF-PA-10004673,Office Supplies,Paper,Eaton Note Cards Multicolor,18.432
OFF-EN-10004788,Office Supplies,Envelopes,Cameo Manila Envelope Recycled,17.2
OFF-OIC-10004810,Office Supplies,Fasteners,OIC Paper Clips Metal,14.55
OFF-BOS-10000363,Office Supplies,Art,Boston Pencil Sharpener Water Color,29.22
OFF-SU-10001709,Office Supplies,Supplies,Kleencut Scissors High Speed,22.29
OFF-LA-10004744,Office Supplies,Labels,Smead Shipping Labels Alphabetical,11.43
OFF-FA-10001577,Office Supplies,Fasteners,Stockwell Staples Bulk Pack,10.8
OFF-AR-10002991,Office Supplies,Art,Binney & Smith Markers Blue,24.09
FUR-HAR-10003124,Furniture,Chairs,Harbour Creations Chairmat Red,21.6
TEC-AC-10004586,Technology,Accessories,Belkin Flash Drive Bluetooth,20.97
FUR-FU-10003046,Furniture,Furnishings,Advantus Photo Frame Durable,20.004
TEC-AC-10004379,Technology,Accessories,Memorex Flash Drive Bluetooth,19.6
TEC-PAN-10001593,Technology,Machines,Panasonic Calculator Durable,15.12
TEC-PH-10000923,Technology,Phones,Belkin SportFit Armband For iPhone 5s/5c Fuchsia,14.99
FUR-TEN-10003349,Furniture,Furnishings,Tenex Photo Frame Durable,14.661
OFF-GRE-10003899,Office Supplies,Paper,Green Bar Cards & Envelopes Recycled,14.49
FUR-ELD-10000335,Furniture,Furnishings,Eldon Door Stop Durable,14.157
OFF-GRE-10000320,Office Supplies,Paper,Green Bar Computer Printout Paper Premium,8.928
OFF-JIF-10004213,Office Supplies,Envelopes,Jiffy Business Envelopes Set of 50,19.5
OFF-PA-10004923,Office Supplies,Paper,Xerox Memo Slips Multicolor,14.94
OFF-GLO-10001567,Office Supplies,Envelopes,GlobeWeis Clasp Envelope with clear poly window,13.44
OFF-AR-10002260,Office Supplies,Art,Boston Pens Blue,11.8026
OFF-LA-10004774,Office Supplies,Labels,Avery Shipping Labels Alphabetical,11.67
OFF-EN-10000968,Office Supplies,Envelopes,Kraft Mailers Recycled,36.45
OFF-FA-10002066,Office Supplies,Fasteners,OIC Clamps Bulk Pack,19.77
OFF-OIC-10000855,Office Supplies,Fasteners,OIC Thumb Tacks Metal,14.19
OFF-SU-10003897,Office Supplies,Supplies,Stiletto Ruler High Speed,13.392
OFF-AR-10000461,Office Supplies,Art,Binney & Smith Highlighters Water Color,13.18
OFF-FA-10000087,Office Supplies,Fasteners,Accos Clamps Assorted Sizes,11.22
FUR-FU-10001175,Furniture,Furnishings,Advantus Door Stop Durable,28.04
FUR-FU-10000686,Furniture,Furnishings,Rubbermaid Door Stop Durable,13.61
OFF-AVE-10001473,Office Supplies,Labels,Avery Legal Exhibit Labels Laser Printer Compatible,11.34
OFF-FA-10000644,Office Supplies,Fasteners,Accos Push Pins Metal,9.76
OFF-FIS-10004721,Office Supplies,Supplies,Fiskars Box Cutter Serrated,9.666
OFF-ST-10001818,Office Supplies,Storage,Smead Trays Blue,43.632
OFF-AR-10002382,Office Supplies,Art,Binney & Smith Pencil Sharpener Water Color,26.94
OFF-TEN-10000766,Office Supplies,Storage,Tenex Folders Industrial,23.7
OFF-ELI-10003004,Office Supplies,Supplies,Elite Ruler Easy Grip,15.42
OFF-EN-10004144,Office Supplies,Envelopes,Cameo Clasp Envelope Security-Tint,11.91
OFF-AVE-10000585,Office Supplies,Labels,Avery Legal Exhibit Labels Adjustable,9.24
OFF-EN-10001375,Office Supplies,Envelopes,GlobeWeis Mailers with clear poly window,16.836
OFF-SU-10001968,Office Supplies,Supplies,Kleencut Letter Opener Easy Grip,16.236
OFF-FA-10003833,Office Supplies,Fasteners,OIC Thumb Tacks Metal,14.19
OFF-BI-10001662,Office Supplies,Binders,Avery Binder Recycled,8.84
OFF-BI-10001028,Office Supplies,Binders,Ibico 3-Hole Punch Clear,17.946
OFF-SU-10002362,Office Supplies,Supplies,Acme Ruler Serrated,13.41
OFF-LA-10003379,Office Supplies,Labels,Smead Color Coded Labels Laser Printer Compatible,13.05
FUR-FU-10003691,Furniture,Furnishings,Eldon Image Series Desk Accessories Ebony,12.35
TEC-AC-10004252,Technology,Accessories,SanDisk Mouse Bluetooth,21.0705
OFF-STI-10000286,Office Supplies,Supplies,Stiletto Ruler Steel,14.28
OFF-AR-10003031,Office Supplies,Art,Binney & Smith Pens Fluorescent,13.2
OFF-EN-10003577,Office Supplies,Envelopes,GlobeWeis Manila Envelope with clear poly window,12.372
TEC-AC-10001835,Technology,Accessories,Belkin Mouse Programmable,22.3713
OFF-EN-10003073,Office Supplies,Envelopes,Jiffy Business Envelopes Set of 50,19.5
OFF-GLO-10004223,Office Supplies,Envelopes,GlobeWeis Clasp Envelope Security-Tint,12.3
FUR-RUB-10003699,Furniture,Furnishings,Rubbermaid Light Bulb Duo Pack,18.9
FUR-FU-10002818,Furniture,Furnishings,Advantus Stacking Tray Black,17.62
OFF-FA-10001530,Office Supplies,Fasteners,Accos Paper Clips Assorted Sizes,14.04
OFF-ST-10004317,Office Supplies,Storage,Smead Folders Blue,13.992
OFF-SAN-10000844,Office Supplies,Paper,SanDisk Parchment Paper Recycled,16.62
OFF-PA-10003034,Office Supplies,Paper,SanDisk Memo Slips 8.5 x 11,14.08
OFF-BI-10002335,Office Supplies,Binders,Avery Binder Covers Durable,12.57
OFF-NOV-10003499,Office Supplies,Labels,Novimex Removable Labels Adjustable,10.26
OFF-SU-10003789,Office Supplies,Supplies,Fiskars Box Cutter Steel,18.5076
OFF-ACM-10002045,Office Supplies,Supplies,Acme Shears High Speed,14.976
OFF-AME-10002956,Office Supplies,Envelopes,Ames Business Envelopes Security-Tint,14.64
FUR-DEF-10001477,Furniture,Furnishings,Deflect-O Door Stop Erganomic,12.771
OFF-AP-10003236,Office Supplies,Appliances,Hoover Blender Black,25.416
OFF-SU-10000705,Office Supplies,Supplies,Stiletto Shears High Speed,19.236
OFF-PA-10004190,Office Supplies,Paper,Xerox Note Cards Multicolor,18.52
OFF-ST-10003718,Office Supplies,Storage,Fellowes Shelving Single Width,23.148
OFF-PA-10002616,Office Supplies,Paper,Green Bar Parchment Paper Multicolor,18.09
OFF-EN-10004941,Office Supplies,Envelopes,GlobeWeis Manila Envelope Recycled,13.8807
OFF-AVE-10004536,Office Supplies,Labels,Avery Shipping Labels 5000 Label Set,12.24
TEC-AC-10004012,Technology,Accessories,Enermax Flash Drive Erganomic,20.8449
OFF-PA-10003475,Office Supplies,Paper,Enermax Note Cards Premium,19.94
OFF-ST-10001646,Office Supplies,Storage,Fellowes Box Wire Frame,16.875
OFF-FIS-10002661,Office Supplies,Supplies,Fiskars Shears Steel,14.112
OFF-AR-10002852,Office Supplies,Art,Stanley Pens Fluorescent,11.31
OFF-ST-10003835,Office Supplies,Storage,Rogers Folders Single Width,27.648
FUR-FU-10004689,Furniture,Furnishings,Advantus Light Bulb Duo Pack,20.13
OFF-BI-10003917,Office Supplies,Binders,Wilson Jones 3-Hole Punch Recycled,28.35
OFF-AR-10002116,Office Supplies,Art,BIC Pens Fluorescent,15.54
OFF-BI-10000972,Office Supplies,Binders,Acco 3-Hole Punch Economy,27.108
OFF-EN-10004100,Office Supplies,Envelopes,Kraft Mailers Security-Tint,21.36
OFF-STA-10001112,Office Supplies,Art,Stanley Markers Easy-Erase,22.47
OFF-ST-10002632,Office Supplies,Storage,Smead Shelving Industrial,19.764
FUR-ELD-10003695,Furniture,Furnishings,Eldon Light Bulb Duo Pack,25.26
OFF-STO-10003878,Office Supplies,Fasteners,Stockwell Clamps Assorted Sizes,16.68
OFF-BI-10003392,Office Supplies,Binders,Acco Binder Covers Durable,9.88
OFF-AR-10001812,Office Supplies,Art,Binney & Smith Markers Easy-Erase,16.24
OFF-EN-10000296,Office Supplies,Envelopes,Cameo Business Envelopes Security-Tint,15.255
OFF-SU-10004662,Office Supplies,Supplies,Fiskars Trimmer Easy Grip,29.28
OFF-AME-10002652,Office Supplies,Envelopes,Ames Peel and Seal Set of 50,18.69
TEC-AC-10002900,Technology,Accessories,Belkin Mouse Programmable,21.105
TEC-LOG-10001482,Technology,Accessories,Logitech Keyboard Erganomic,21.078
OFF-STO-10002026,Office Supplies,Fasteners,Stockwell Clamps Bulk Pack,18.84
TEC-AC-10003044,Technology,Accessories,Belkin Numeric Keypad Erganomic,39.5
OFF-GRE-10001774,Office Supplies,Paper,Green Bar Note Cards Premium,29.79
TEC-MA-10003557,Technology,Machines,Panasonic Inkjet Durable,265.3785
OFF-SU-10000906,Office Supplies,Supplies,Fiskars Shears High Speed,47.64
OFF-GLO-10003463,Office Supplies,Envelopes,GlobeWeis Peel and Seal Security-Tint,23.79
FUR-ELD-10003843,Furniture,Furnishings,Eldon Photo Frame Black,23.244
OFF-PA-10003899,Office Supplies,Paper,SanDisk Memo Slips Premium,15.282
FUR-FU-10000409,Furniture,Furnishings,GE 4 Foot Flourescent Tube 40 Watt,14.98
OFF-PA-10001301,Office Supplies,Paper,SanDisk Computer Printout Paper Multicolor,31.2
OFF-ST-10003990,Office Supplies,Storage,Smead Folders Single Width,15.768
OFF-SU-10000932,Office Supplies,Supplies,Elite Shears Steel,46.41
TEC-AC-10002257,Technology,Accessories,Logitech Numeric Keypad Bluetooth,46.32
OFF-EN-10001327,Office Supplies,Envelopes,Cameo Interoffice Envelope Security-Tint,33.22
OFF-BI-10004200,Office Supplies,Binders,Ibico Binding Machine Clear,20.352
FUR-FU-10000850,Furniture,Furnishings,Rubbermaid Clock Black,20.064
FUR-TEN-10003923,Furniture,Furnishings,Tenex Door Stop Duo Pack,13.185
OFF-BI-10002632,Office Supplies,Binders,Acco Binding Machine Recycled,25.725
OFF-EN-10001977,Office Supplies,Envelopes,Cameo Business Envelopes Recycled,15.75
OFF-KLE-10004581,Office Supplies,Supplies,Kleencut Trimmer Easy Grip,43.05
OFF-FA-10001010,Office Supplies,Fasteners,Stockwell Clamps Metal,17.415
OFF-ENE-10000935,Office Supplies,Paper,Enermax Memo Slips Premium,15.66
OFF-GLO-10001127,Office Supplies,Envelopes,GlobeWeis Business Envelopes Set of 50,17.34
OFF-BI-10000329,Office Supplies,Binders,Acco Binder Durable,16.65
OFF-GRE-10001521,Office Supplies,Paper,Green Bar Message Books Recycled,23.7
OFF-SU-10000062,Office Supplies,Supplies,Stiletto Scissors High Speed,23.61
OFF-EN-10004526,Office Supplies,Envelopes,GlobeWeis Mailers Recycled,20.5425
OFF-ADV-10002593,Office Supplies,Fasteners,Advantus Clamps Bulk Pack,19.29
OFF-EN-10004580,Office Supplies,Envelopes,Cameo Interoffice Envelope with clear poly window,20.388
OFF-ST-10001991,Office Supplies,Storage,Eldon Shelving Wire Frame,18.996
OFF-SU-10000429,Office Supplies,Supplies,Elite Ruler Easy Grip,15.42
FUR-CH-10001204,Furniture,Chairs,Harbour Creations Steel Folding Chair Red,88.101
FUR-FU-10001324,Furniture,Furnishings,Deflect-O Clock Duo Pack,33.58
OFF-ST-10001142,Office Supplies,Storage,Smead Folders Wire Frame,16.56
OFF-KRA-10003816,Office Supplies,Envelopes,Kraft Mailers with clear poly window,16.476
OFF-SME-10001761,Office Supplies,Storage,Smead Shelving Industrial,19.764
OFF-ADV-10001437,Office Supplies,Fasteners,Advantus Paper Clips Bulk Pack,14.07
OFF-PA-10000116,Office Supplies,Paper,Xerox Parchment Paper Premium,13.26
FUR-BO-10004230,Furniture,Bookcases,Bush Corner Shelving Metal,123.45
OFF-BI-10004869,Office Supplies,Binders,Avery 3-Hole Punch Recycled,25.407
OFF-SU-10001346,Office Supplies,Supplies,Stiletto Shears Steel,23.745
OFF-KLE-10002292,Office Supplies,Supplies,Kleencut Scissors Steel,21.69
OFF-SU-10004177,Office Supplies,Supplies,Fiskars Box Cutter Easy Grip,20.427
OFF-AR-10003077,Office Supplies,Art,Boston Markers Fluorescent,18.42
OFF-PA-10000944,Office Supplies,Paper,Enermax Computer Printout Paper 8.5 x 11,16.305
OFF-AR-10001462,Office Supplies,Art,Stanley Highlighters Fluorescent,15.96
OFF-AR-10003384,Office Supplies,Art,Boston Pens Water Color,15.66
OFF-ST-10002618,Office Supplies,Storage,Tenex Folders Blue,13.932
OFF-OIC-10003028,Office Supplies,Fasteners,OIC Staples Bulk Pack,11.34
OFF-ACM-10004587,Office Supplies,Supplies,Acme Scissors Steel,24.84
OFF-AR-10000720,Office Supplies,Art,Binney & Smith Markers Fluorescent,22.815
OFF-GRE-10002555,Office Supplies,Paper,Green Bar Memo Slips 8.5 x 11,21.09
OFF-ST-10001229,Office Supplies,Storage,Fellowes Box Single Width,17.739
OFF-PA-10003943,Office Supplies,Paper,Green Bar Computer Printout Paper Multicolor,17.1435
OFF-AR-10004900,Office Supplies,Art,Boston Canvas Easy-Erase,26.955
OFF-EN-10002048,Office Supplies,Envelopes,Ames Manila Envelope Set of 50,24.69
OFF-ELI-10003179,Office Supplies,Supplies,Elite Scissors High Speed,22.53
OFF-PA-10004854,Office Supplies,Paper,Green Bar Cards & Envelopes Recycled,19.32
TEC-AC-10002221,Technology,Accessories,Memorex Mouse Bluetooth,28.17
OFF-SU-10003892,Office Supplies,Supplies,Acme Box Cutter High Speed,25.2
OFF-AR-10003521,Office Supplies,Art,Stanley Highlighters Easy-Erase,14.97
OFF-FA-10002226,Office Supplies,Fasteners,Stockwell Thumb Tacks Metal,13.26
OFF-BI-10001867,Office Supplies,Binders,Acco Binder Covers Recycled,11.628
OFF-ELI-10001176,Office Supplies,Supplies,Elite Box Cutter Easy Grip,36.51
