RowID,OrderID,ProductID,Quantity,ShippingCost,OrderPriority
9051,MX-2014-157434,OFF-BI-10002465,3.0,5.8,Medium
4467,MX-2013-142811,FUR-CH-10004652,3.0,5.8,Medium
7693,MX-2011-122196,OFF-SU-10001382,3.0,5.8,Medium
16281,ES-2014-5550629,OFF-AR-10003457,3.0,5.81,Medium
20339,IN-2011-38202,TEC-AC-10001639,3.0,5.81,Medium
9764,MX-2013-109400,OFF-BI-10002465,3.0,5.81,Medium
19951,ES-2014-2387068,OFF-BI-10003917,3.0,5.81,Medium
29475,IN-2014-42563,OFF-AR-10002236,3.0,5.81,Medium
12808,ES-2011-2969148,OFF-ST-10003956,3.0,5.82,Medium
24930,IN-2014-34723,TEC-AC-10002221,3.0,5.82,Medium
6600,US-2012-158330,OFF-PA-10000194,3.0,5.82,Medium
21250,IN-2013-60812,OFF-PA-10003381,3.0,5.83,Medium
12776,ES-2011-3832823,OFF-AR-10001110,3.0,5.83,Medium
1514,MX-2012-147886,OFF-EN-10004190,3.0,5.83,Medium
27318,IN-2012-61638,OFF-FA-10000581,3.0,5.83,Medium
24864,IN-2014-44047,OFF-SU-10004848,3.0,5.84,Medium
22160,ID-2013-56927,OFF-EN-10003413,3.0,5.84,Medium
21550,IN-2012-17664,OFF-AR-10001232,3.0,5.85,Medium
14876,ES-2014-4318151,OFF-AR-10003651,3.0,5.85,Medium
2631,US-2014-111052,TEC-AC-10003927,3.0,5.85,Medium
20995,IN-2011-72215,OFF-EN-10001975,3.0,5.85,Medium
40965,CA-2013-126270,OFF-EN-10004386,3.0,5.86,Medium
13755,ES-2014-4387264,OFF-ST-10004035,3.0,5.86,Medium
13489,ES-2014-5916291,OFF-AR-10002156,3.0,5.86,Medium
17000,ES-2012-1790498,TEC-AC-10000494,3.0,5.87,Medium
23617,IN-2014-49017,FUR-CH-10000391,3.0,5.87,Medium
1111,US-2014-126781,FUR-CH-10001972,3.0,5.87,Medium
4544,MX-2014-139794,TEC-MA-10003909,3.0,5.88,Medium
10744,ES-2011-3215372,FUR-FU-10000295,3.0,5.9,Medium
25364,IN-2014-26533,OFF-FA-10000038,3.0,5.9,Medium
6745,MX-2014-115091,TEC-AC-10000336,3.0,5.91,Medium
4190,MX-2014-112508,TEC-AC-10004429,3.0,5.92,Medium
9802,MX-2011-115140,TEC-AC-10004451,3.0,5.92,Medium
7019,MX-2014-104829,OFF-FA-10000439,3.0,5.92,Medium
23866,IN-2012-10986,TEC-AC-10002833,3.0,5.93,Medium
14774,IT-2012-1777951,OFF-AR-10003450,3.0,5.93,Medium
39264,CA-2013-157707,FUR-BO-10001567,3.0,5.94,Medium
29632,ID-2011-75652,FUR-FU-10001619,3.0,5.94,Medium
23263,IN-2013-66272,OFF-PA-10000382,3.0,5.94,Medium
24925,IN-2012-60385,OFF-PA-10004187,3.0,5.94,Medium
23876,IN-2012-58859,OFF-AR-10004780,3.0,5.94,Medium
3975,MX-2014-117604,OFF-EN-10003898,3.0,5.95,Medium
19135,ES-2013-1059602,OFF-ST-10002659,3.0,5.96,Medium
18211,ES-2014-4401973,OFF-ST-10000580,3.0,5.96,Medium
28993,IN-2014-61414,OFF-EN-10004473,3.0,5.97,Medium
24313,IN-2014-24853,TEC-MA-10002242,3.0,5.97,Medium
8780,US-2014-144498,FUR-CH-10001972,3.0,5.97,Medium
17424,ES-2014-1139892,OFF-AR-10001777,3.0,5.99,Medium
30201,ID-2014-59517,FUR-FU-10004182,3.0,5.99,Medium
12290,ES-2013-4250046,OFF-AP-10002413,3.0,5.99,Medium
107,US-2011-150623,OFF-PA-10004854,3.0,5.99,Medium
3296,US-2014-165687,FUR-FU-10004960,3.0,5.99,Medium
21074,IN-2014-69576,OFF-AR-10001823,3.0,5.99,Medium
8855,MX-2014-110527,TEC-PH-10004901,3.0,6,Medium
4899,MX-2012-163475,TEC-PH-10000381,3.0,6.01,Medium
25763,IN-2012-26624,OFF-SU-10001762,3.0,6.01,Medium
13319,ES-2011-2776937,OFF-BI-10003616,3.0,6.01,Medium
8537,US-2011-129161,FUR-CH-10004478,3.0,6.01,Medium
28272,IN-2014-51222,OFF-PA-10000951,3.0,6.02,Medium
20206,IT-2013-4874491,TEC-AC-10004520,3.0,6.02,Medium
14095,ES-2014-5855273,OFF-AR-10000584,3.0,6.02,Medium
27952,IN-2011-75547,OFF-AR-10002800,3.0,6.02,Medium
21369,IN-2013-16544,TEC-AC-10000860,3.0,6.03,Medium
19796,ES-2011-5460465,OFF-AR-10000980,3.0,6.03,Medium
37451,CA-2014-151484,OFF-ST-10002370,3.0,6.03,Medium
25849,IN-2014-65488,OFF-BI-10001808,3.0,6.04,Medium
13430,ES-2012-3292839,OFF-AR-10000594,3.0,6.05,Medium
20144,ES-2013-4486106,OFF-ST-10001562,3.0,6.05,Medium
471,MX-2011-146024,TEC-PH-10004048,3.0,6.06,Medium
28127,IN-2014-70507,OFF-AR-10000097,3.0,6.07,Medium
3799,US-2011-145093,FUR-CH-10004467,3.0,6.07,Medium
9843,US-2011-126270,FUR-BO-10004425,3.0,6.1,Medium
19810,ES-2013-3350486,OFF-BI-10001820,3.0,6.1,Medium
12475,ES-2014-2271414,OFF-AP-10001266,3.0,6.11,Medium
6293,MX-2011-135979,OFF-ST-10001326,3.0,6.11,Medium
20986,IN-2014-72747,OFF-AR-10000242,3.0,6.12,Medium
4573,MX-2013-118577,OFF-SU-10001133,3.0,6.12,Medium
4715,MX-2012-105417,TEC-MA-10004615,3.0,6.14,Medium
4456,MX-2012-138485,OFF-EN-10002674,3.0,6.14,Medium
35069,CA-2011-115357,TEC-AC-10000023,3.0,6.14,Medium
5717,MX-2012-117520,OFF-PA-10004155,3.0,6.14,Medium
17652,ES-2013-1565126,OFF-SU-10004496,3.0,6.15,Medium
33875,US-2011-155502,FUR-FU-10004587,3.0,6.15,Medium
25753,ID-2012-70906,OFF-AR-10002105,3.0,6.15,Medium
3330,MX-2013-112606,TEC-CO-10000422,3.0,6.16,Medium
21151,IN-2012-42668,OFF-SU-10004177,3.0,6.16,Medium
545,MX-2013-141852,FUR-CH-10001114,3.0,6.16,Medium
6507,MX-2014-112431,OFF-SU-10000556,3.0,6.16,Medium
4348,US-2013-162285,TEC-PH-10002068,3.0,6.17,Medium
22021,IN-2014-54050,OFF-ST-10000344,3.0,6.17,Medium
6318,MX-2013-161739,OFF-ST-10002105,3.0,6.19,Medium
1020,MX-2014-102995,OFF-SU-10003665,3.0,6.2,Medium
19186,IT-2011-2396037,OFF-AR-10001110,3.0,6.21,Medium
20264,ES-2013-4142253,OFF-AR-10003651,3.0,6.21,Medium
26847,IN-2012-58621,OFF-SU-10004304,3.0,6.21,Medium
33793,CA-2012-122371,OFF-ST-10002370,3.0,6.21,Medium
544,MX-2013-141852,OFF-BI-10004654,3.0,6.21,Medium
12200,ES-2013-5588419,OFF-BI-10002894,3.0,6.22,Medium
31401,US-2012-156867,FUR-FU-10004006,3.0,6.22,Medium
9634,US-2012-164805,FUR-CH-10001658,3.0,6.22,Medium
3144,MX-2012-101021,FUR-CH-10004725,3.0,6.22,Medium
15696,IT-2011-4311428,OFF-AR-10003651,3.0,6.23,Medium
15707,ES-2013-3509742,OFF-PA-10003907,3.0,6.23,Medium
16005,ES-2013-1436499,OFF-AR-10000124,3.0,6.24,Medium
17487,ES-2012-4797383,TEC-MA-10003121,3.0,6.25,Medium
9841,US-2011-137309,TEC-PH-10003935,3.0,6.25,Medium
872,MX-2012-117723,TEC-AC-10004043,3.0,6.25,Medium
30067,ID-2014-73181,OFF-AR-10001266,3.0,6.26,Medium
24120,IN-2014-16082,OFF-ST-10001824,3.0,6.26,Medium
9486,MX-2012-118997,TEC-AC-10000575,3.0,6.29,Medium
34978,CA-2012-132626,OFF-BI-10002854,3.0,6.3,Medium
13335,IT-2013-3132916,OFF-ST-10001025,3.0,6.31,Medium
9119,MX-2014-120159,TEC-AC-10000151,3.0,6.32,Medium
7581,MX-2012-133942,FUR-FU-10000776,3.0,6.33,Medium
14047,ES-2013-5731690,OFF-AR-10000124,3.0,6.34,Medium
20807,ID-2014-41737,FUR-FU-10002525,3.0,6.35,Medium
5452,MX-2014-161529,OFF-EN-10002674,3.0,6.35,Medium
15843,ES-2012-1874747,OFF-AR-10001216,3.0,6.36,Medium
25254,IN-2011-56948,FUR-FU-10003447,3.0,6.36,Medium
11532,ES-2012-3791638,OFF-ST-10002659,3.0,6.37,Medium
19205,ES-2012-4647281,OFF-ST-10001050,3.0,6.38,Medium
731,MX-2013-158337,OFF-EN-10004580,3.0,6.38,Medium
4509,MX-2013-153150,OFF-BI-10001324,3.0,6.4,Medium
10521,ES-2014-4673578,TEC-AC-10000815,3.0,6.41,Medium
10866,IT-2012-5774254,FUR-FU-10004152,3.0,6.42,Medium
17597,ES-2013-3540261,OFF-BI-10004220,3.0,6.42,Medium
14670,ES-2013-4858481,FUR-FU-10002557,3.0,6.42,Medium
11826,ES-2011-2314308,OFF-EN-10003444,3.0,6.42,Medium
25953,IN-2013-38174,TEC-AC-10001639,3.0,6.43,Medium
2035,MX-2014-127033,OFF-SU-10004119,3.0,6.43,Medium
14402,ES-2014-1383281,OFF-BI-10004924,3.0,6.43,Medium
31566,US-2014-145366,OFF-EN-10004386,3.0,6.43,Medium
7484,MX-2012-140704,TEC-PH-10004287,3.0,6.44,Medium
19896,ES-2013-3712216,TEC-PH-10000070,3.0,6.44,Medium
29739,IN-2014-35766,TEC-AC-10003889,3.0,6.44,Medium
8383,US-2014-160591,FUR-CH-10001675,3.0,6.44,Medium
6741,MX-2014-120145,OFF-ST-10002714,3.0,6.46,Medium
2638,US-2011-163874,OFF-AP-10000569,3.0,6.47,Medium
26073,IN-2011-18987,TEC-CO-10001472,3.0,6.48,Medium
22116,ID-2013-28605,OFF-EN-10002166,3.0,6.48,Medium
20686,IN-2014-58460,OFF-SU-10003473,3.0,6.49,Medium
7240,MX-2012-115504,OFF-ST-10002343,3.0,6.52,Medium
19348,ES-2013-2015486,OFF-AR-10000715,3.0,6.53,Medium
9528,MX-2011-117114,OFF-LA-10002334,3.0,6.53,Medium
13111,ES-2011-1770042,FUR-FU-10002521,3.0,6.54,Medium
24374,IN-2014-65992,OFF-SU-10000062,3.0,6.54,Medium
7460,MX-2013-100265,TEC-PH-10001298,3.0,6.55,Medium
28546,ID-2013-40883,OFF-AR-10000097,3.0,6.55,Medium
18724,ES-2014-1903302,OFF-BI-10001138,3.0,6.55,Medium
22159,ID-2013-56927,OFF-AR-10001226,3.0,6.55,Medium
24770,ID-2014-35038,OFF-BI-10002562,3.0,6.57,Medium
462,MX-2014-132507,OFF-ST-10001890,3.0,6.57,Medium
15349,ES-2014-5000569,OFF-PA-10001662,3.0,6.57,Medium
7503,MX-2014-158008,FUR-FU-10001161,3.0,6.57,Medium
16985,ES-2012-3985890,OFF-AR-10003117,3.0,6.58,Medium
29087,IN-2013-63829,FUR-CH-10000391,3.0,6.59,Medium
3501,MX-2013-166443,FUR-CH-10004547,3.0,6.59,Medium
19367,ES-2014-2022735,OFF-BI-10003277,3.0,6.59,Medium
17258,ES-2014-2688044,OFF-BI-10000482,3.0,6.62,Medium
17630,IT-2014-5918661,OFF-BI-10002894,3.0,6.62,Medium
21878,ID-2014-71683,OFF-SU-10004848,3.0,6.63,Medium
10280,US-2013-151841,FUR-BO-10001276,3.0,6.64,Medium
1406,MX-2013-152996,OFF-BI-10004042,3.0,6.64,Medium
5661,MX-2013-112389,OFF-ST-10002574,3.0,6.64,Medium
29249,ID-2013-64711,OFF-EN-10001162,3.0,6.64,Medium
28261,IN-2011-52300,OFF-LA-10003971,3.0,6.64,Medium
4741,MX-2012-121678,FUR-CH-10004242,3.0,6.66,Medium
18215,ES-2012-1688414,OFF-EN-10001993,3.0,6.67,Medium
1827,MX-2014-130470,OFF-EN-10002372,3.0,6.67,Medium
21377,IN-2014-24622,OFF-EN-10002784,3.0,6.68,Medium
16059,ES-2013-4161041,OFF-PA-10001536,3.0,6.69,Medium
21116,IN-2014-40484,FUR-FU-10002069,3.0,6.7,Medium
29672,IN-2011-22662,OFF-FA-10003318,3.0,6.7,Medium
28525,IN-2011-24188,OFF-SU-10001697,3.0,6.72,Medium
22799,IN-2014-78151,FUR-FU-10002525,3.0,6.73,Medium
5778,US-2012-115196,OFF-ST-10003760,3.0,6.74,Medium
11607,ES-2012-1838775,OFF-BI-10002570,3.0,6.74,Medium
19620,IT-2014-4405777,FUR-CH-10002970,3.0,6.74,Medium
17199,ES-2013-5716863,OFF-SU-10004650,3.0,6.74,Medium
17585,ES-2013-5819284,FUR-FU-10002094,3.0,6.75,Medium
23502,IN-2011-51992,OFF-ST-10000542,3.0,6.75,Medium
82,US-2011-119935,TEC-AC-10001341,3.0,6.76,Medium
9280,MX-2014-166884,OFF-AP-10002531,3.0,6.76,Medium
3671,MX-2011-165932,OFF-AR-10000833,3.0,6.76,Medium
19488,ES-2013-2905051,OFF-ST-10002399,3.0,6.77,Medium
5072,MX-2011-139815,OFF-AR-10003913,3.0,6.77,Medium
33840,US-2013-114174,FUR-BO-10003450,3.0,6.78,Medium
27343,IN-2014-76219,OFF-BI-10002558,3.0,6.78,Medium
30242,IN-2014-31916,FUR-CH-10002117,3.0,6.79,Medium
39362,CA-2013-132997,OFF-ST-10003479,3.0,6.79,Medium
2938,MX-2012-114622,OFF-PA-10004027,3.0,6.79,Medium
27406,IN-2011-35178,OFF-EN-10003550,3.0,6.8,Medium
1674,MX-2013-123386,TEC-AC-10003611,3.0,6.8,Medium
12132,ES-2013-5482499,OFF-EN-10003780,3.0,6.8,Medium
1717,US-2014-109526,FUR-FU-10003297,3.0,6.81,Medium
14161,ES-2013-2023083,OFF-AR-10002783,3.0,6.81,Medium
25589,IN-2011-14983,OFF-PA-10001258,3.0,6.82,Medium
28415,ID-2013-75869,OFF-PA-10002479,3.0,6.82,Medium
14756,ES-2013-1381136,FUR-CH-10002288,3.0,6.82,Medium
1120,MX-2012-113950,FUR-CH-10001784,3.0,6.82,Medium
9607,MX-2012-143343,FUR-FU-10002800,3.0,6.82,Medium
27661,IN-2014-67238,OFF-AR-10000539,3.0,6.82,Medium
25183,IN-2013-63633,OFF-AR-10000681,3.0,6.83,Medium
14410,ES-2012-3109926,OFF-ST-10001818,3.0,6.83,Medium
4008,MX-2014-102176,FUR-FU-10002829,3.0,6.83,Medium
3371,MX-2012-115217,TEC-CO-10001087,3.0,6.84,Medium
3264,MX-2011-140851,TEC-PH-10002121,3.0,6.85,Medium
12940,IT-2013-3727227,OFF-ST-10001460,3.0,6.86,Medium
3398,MX-2014-107265,TEC-AC-10002458,3.0,6.86,Medium
571,MX-2012-100461,TEC-PH-10004970,3.0,6.88,Medium
29816,IN-2012-30166,OFF-AR-10003021,3.0,6.89,Medium
20493,IN-2014-76450,OFF-BI-10004666,3.0,6.89,Medium
14329,ES-2012-4346320,OFF-SU-10002094,3.0,6.89,Medium
16967,ES-2012-1721838,OFF-AR-10000594,3.0,6.89,Medium
13461,ES-2014-5329048,TEC-AC-10004883,3.0,6.9,Medium
2362,MX-2011-117107,FUR-CH-10004242,3.0,6.9,Medium
18370,ES-2014-5489270,TEC-AC-10000397,3.0,6.9,Medium
25357,IN-2014-65936,OFF-AR-10000120,3.0,6.9,Medium
25692,IN-2012-40736,OFF-AP-10000490,3.0,6.9,Medium
19798,ES-2012-2599182,OFF-AR-10000659,3.0,6.9,Medium
6857,MX-2012-115252,OFF-EN-10003332,3.0,6.9,Medium
9798,MX-2011-115140,OFF-BI-10001987,3.0,6.92,Medium
8497,MX-2011-169537,TEC-AC-10001950,3.0,6.92,Medium
3864,MX-2013-122063,OFF-BI-10001504,3.0,6.93,Medium
12199,ES-2013-3007238,OFF-AR-10000266,3.0,6.93,Medium
15550,ES-2012-2873417,OFF-AR-10002991,3.0,6.93,Medium
5858,MX-2013-143455,OFF-EN-10001832,3.0,6.94,Medium
20572,IN-2014-45174,OFF-SU-10004008,3.0,6.94,Medium
14232,ES-2013-3738336,OFF-AR-10000124,3.0,6.94,Medium
33982,CA-2013-133123,OFF-EN-10003055,3.0,6.95,Medium
19208,IT-2012-2203661,OFF-PA-10002371,3.0,6.95,Medium
24195,IN-2013-34030,OFF-PA-10000344,3.0,6.96,Medium
11560,ES-2012-3697227,OFF-BI-10004220,3.0,6.98,Medium
25050,ID-2011-41863,TEC-AC-10002086,3.0,6.99,Medium
12445,ES-2013-5941455,FUR-FU-10000142,3.0,6.99,Medium
12586,ES-2013-3059419,OFF-PA-10002356,3.0,7,Medium
21769,IN-2014-34870,OFF-BI-10001645,3.0,7.01,Medium
2522,MX-2014-169866,FUR-CH-10001795,3.0,7.01,Medium
16503,ES-2012-1439531,OFF-EN-10000897,3.0,7.01,Medium
24366,IN-2014-39693,OFF-AP-10000935,3.0,7.03,Medium
11725,ES-2014-3566095,OFF-AR-10003247,3.0,7.03,Medium
25566,IN-2013-73237,FUR-FU-10000647,3.0,7.04,Medium
18125,ES-2014-1012941,OFF-PA-10002196,3.0,7.04,Medium
1104,US-2012-142699,FUR-CH-10003392,3.0,7.05,Medium
1833,MX-2014-130470,OFF-PA-10001170,3.0,7.05,Medium
29313,IN-2014-24657,OFF-EN-10003413,3.0,7.06,Medium
19274,ES-2011-5522951,OFF-FA-10004878,3.0,7.06,Medium
3831,MX-2013-161319,OFF-BI-10000506,3.0,7.06,Medium
7208,MX-2014-138394,OFF-EN-10004100,3.0,7.07,Medium
27555,IN-2013-61806,FUR-FU-10003540,3.0,7.07,Medium
27857,ID-2011-29389,FUR-CH-10004447,3.0,7.09,Medium
20128,IT-2014-3087072,OFF-SU-10002785,3.0,7.09,Medium
26544,IN-2013-14325,FUR-FU-10003198,3.0,7.09,Medium
22696,IN-2014-41163,OFF-EN-10004503,3.0,7.09,Medium
7633,MX-2013-124681,OFF-ST-10000028,3.0,7.1,Medium
19209,IT-2011-2725191,TEC-PH-10003601,3.0,7.1,Medium
25294,IN-2012-24216,OFF-SU-10002344,3.0,7.1,Medium
5796,US-2013-169131,OFF-AP-10002753,3.0,7.1,Medium
20096,IT-2011-5193547,OFF-AP-10003971,3.0,7.11,Medium
20378,IN-2014-29753,TEC-AC-10001278,3.0,7.11,Medium
28241,ID-2012-34884,OFF-BI-10001266,3.0,7.11,Medium
8513,MX-2014-142461,OFF-ST-10004930,3.0,7.12,Medium
1449,MX-2012-104269,FUR-CH-10003077,3.0,7.12,Medium
13719,ES-2014-1166113,TEC-AC-10001942,3.0,7.12,Medium
27828,ID-2012-79551,OFF-EN-10004550,3.0,7.13,Medium
145,MX-2011-105298,TEC-AC-10003454,3.0,7.14,Medium
13056,ES-2014-4185972,OFF-EN-10001038,3.0,7.14,Medium
23985,ID-2014-17475,FUR-BO-10003408,3.0,7.15,Medium
7254,MX-2012-150476,TEC-PH-10000100,3.0,7.15,Medium
37608,CA-2011-112837,FUR-FU-10004006,3.0,7.15,Medium
11624,ES-2011-4801998,OFF-ST-10000988,3.0,7.15,Medium
14020,ES-2011-4920475,OFF-SU-10004087,3.0,7.15,Medium
9034,MX-2012-127803,TEC-AC-10004241,3.0,7.16,Medium
21040,IN-2014-35003,OFF-PA-10004379,3.0,7.16,Medium
20143,ES-2013-4486106,OFF-EN-10003392,3.0,7.16,Medium
10570,ES-2014-2039034,OFF-AR-10002816,3.0,7.17,Medium
6143,MX-2013-116302,FUR-FU-10002486,3.0,7.17,Medium
8684,MX-2013-147291,OFF-ST-10000836,3.0,7.18,Medium
2051,MX-2013-128734,FUR-FU-10001135,3.0,7.18,Medium
9898,US-2014-150315,FUR-CH-10004725,3.0,7.18,Medium
5327,MX-2014-158589,FUR-FU-10004915,3.0,7.2,Medium
32026,US-2013-150861,OFF-ST-10004634,3.0,7.2,Medium
24100,IN-2013-64452,FUR-FU-10003094,3.0,7.21,Medium
35108,CA-2012-113628,FUR-CH-10004477,3.0,7.21,Medium
7141,MX-2014-139906,OFF-EN-10004186,3.0,7.22,Medium
28833,IN-2012-74210,FUR-FU-10002972,3.0,7.22,Medium
22015,ID-2013-16306,OFF-SU-10004727,3.0,7.22,Medium
24900,IN-2014-60175,OFF-ST-10003141,3.0,7.23,Medium
1850,MX-2014-121986,OFF-SU-10003082,3.0,7.23,Medium
10530,ES-2013-2121455,OFF-BI-10003068,3.0,7.24,Medium
4303,MX-2012-101035,OFF-ST-10004017,3.0,7.24,Medium
23437,IN-2014-76282,OFF-SU-10004198,3.0,7.24,Medium
24539,IN-2013-22823,OFF-AR-10000179,3.0,7.26,Medium
38036,CA-2011-144029,OFF-ST-10001837,3.0,7.26,Medium
20523,ID-2014-61169,OFF-EN-10002700,3.0,7.26,Medium
2167,US-2013-159359,FUR-CH-10001455,3.0,7.27,Medium
7116,MX-2011-127138,OFF-AR-10003096,3.0,7.27,Medium
12104,ES-2013-4825636,OFF-BI-10002289,3.0,7.27,Medium
10414,ES-2011-3667388,OFF-PA-10000423,3.0,7.28,Medium
11874,ES-2012-1017653,OFF-ST-10004097,3.0,7.28,Medium
9245,MX-2012-109134,OFF-EN-10000061,3.0,7.28,Medium
7778,MX-2014-147095,OFF-PA-10004027,3.0,7.29,Medium
16517,ES-2012-3755574,FUR-BO-10000895,3.0,7.3,Medium
26014,IN-2014-17244,TEC-AC-10002324,3.0,7.3,Medium
9814,US-2012-121853,TEC-PH-10001095,3.0,7.3,Medium
9286,US-2012-132591,OFF-ST-10000423,3.0,7.3,Medium
1813,MX-2011-116379,OFF-BI-10004969,3.0,7.32,Medium
6539,MX-2014-132255,TEC-AC-10003964,3.0,7.32,Medium
25459,IN-2012-37474,OFF-PA-10003899,3.0,7.32,Medium
24603,IN-2011-50095,OFF-AR-10003046,3.0,7.33,Medium
3759,MX-2013-169523,OFF-SU-10000192,3.0,7.33,Medium
6443,MX-2013-141159,OFF-PA-10004020,3.0,7.33,Medium
13199,ES-2014-3808861,FUR-FU-10004096,3.0,7.33,Medium
5352,MX-2011-163706,OFF-PA-10003365,3.0,7.34,Medium
315,US-2014-108203,OFF-AP-10004569,3.0,7.34,Medium
12954,ES-2014-1980416,FUR-FU-10004236,3.0,7.34,Medium
18109,IT-2012-5509380,OFF-ST-10000695,3.0,7.35,Medium
25659,IN-2012-31111,TEC-AC-10003776,3.0,7.35,Medium
11332,ES-2012-2836963,TEC-AC-10004679,3.0,7.35,Medium
11902,IT-2011-2506333,OFF-ST-10000130,3.0,7.35,Medium
22209,ID-2014-76009,OFF-ST-10003445,3.0,7.35,Medium
16190,ES-2014-2965756,OFF-AR-10003630,3.0,7.36,Medium
19335,ES-2013-2840343,OFF-PA-10001758,3.0,7.36,Medium
17631,IT-2014-5918661,OFF-ST-10003446,3.0,7.36,Medium
16189,ES-2014-2965756,OFF-ST-10001025,3.0,7.37,Medium
21879,ID-2014-71683,FUR-CH-10000694,3.0,7.38,Medium
14896,ES-2011-1586186,FUR-CH-10003540,3.0,7.39,Medium
13994,ES-2013-1946968,OFF-AP-10004946,3.0,7.41,Medium
18610,ES-2013-3718507,OFF-AR-10003829,3.0,7.41,Medium
1488,MX-2014-169348,FUR-FU-10001317,3.0,7.42,Medium
1561,MX-2013-115511,FUR-FU-10004339,3.0,7.43,Medium
11904,ES-2014-2298874,OFF-BI-10003616,3.0,7.43,Medium
16004,ES-2013-1436499,OFF-AR-10001110,3.0,7.43,Medium
486,MX-2012-162915,OFF-AR-10003291,3.0,7.43,Medium
19407,ES-2013-1353166,FUR-FU-10002017,3.0,7.44,Medium
28134,ID-2011-43977,TEC-CO-10000791,3.0,7.45,Medium
15691,ES-2014-2024223,TEC-MA-10003461,3.0,7.45,Medium
36663,CA-2014-158071,TEC-PH-10002923,3.0,7.45,Medium
2770,MX-2011-117226,TEC-AC-10004051,3.0,7.46,Medium
4955,MX-2011-133816,TEC-CO-10000262,3.0,7.47,Medium
5951,MX-2011-165834,OFF-SU-10004119,3.0,7.47,Medium
1138,MX-2011-163083,OFF-SU-10002402,3.0,7.47,Medium
27317,IN-2012-14871,TEC-AC-10004938,3.0,7.48,Medium
7549,MX-2013-130204,OFF-BI-10000029,3.0,7.49,Medium
791,MX-2013-114258,OFF-EN-10003999,3.0,7.49,Medium
13968,ES-2012-1536321,OFF-AR-10000833,3.0,7.5,Medium
23475,IN-2013-31650,TEC-PH-10001640,3.0,7.52,Medium
10775,ES-2013-1622008,OFF-BI-10000815,3.0,7.52,Medium
10145,US-2013-165939,FUR-CH-10004151,3.0,7.52,Medium
26578,IN-2014-60616,OFF-EN-10004493,3.0,7.53,Medium
19709,ES-2011-3228532,TEC-PH-10001382,3.0,7.54,Medium
25184,IN-2013-63633,OFF-PA-10004815,3.0,7.54,Medium
25398,IN-2012-65894,FUR-FU-10000422,3.0,7.55,Medium
38208,CA-2014-168942,OFF-ST-10004340,3.0,7.56,Medium
25815,ID-2014-44271,OFF-AR-10003110,3.0,7.56,Medium
22270,ID-2013-37383,OFF-SU-10001308,3.0,7.56,Medium
21168,IN-2013-41534,OFF-SU-10002543,3.0,7.56,Medium
2030,MX-2014-132822,OFF-SU-10001682,3.0,7.57,Medium
6231,US-2014-146556,FUR-BO-10003284,3.0,7.58,Medium
5320,MX-2014-168284,TEC-MA-10003816,3.0,7.58,Medium
5639,MX-2011-142307,TEC-AC-10003556,3.0,7.59,Medium
4713,MX-2012-117597,OFF-BI-10003373,3.0,7.6,Medium
27912,IN-2014-19274,FUR-FU-10000666,3.0,7.61,Medium
13874,IT-2012-5750622,FUR-CH-10002212,3.0,7.61,Medium
25359,ID-2013-64060,TEC-AC-10002257,3.0,7.61,Medium
20702,IN-2011-67840,OFF-SU-10000866,3.0,7.61,Medium
8212,MX-2011-159772,FUR-FU-10002659,3.0,7.61,Medium
7532,MX-2013-158624,OFF-AR-10002882,3.0,7.63,Medium
10602,ES-2014-2879883,FUR-CH-10000583,3.0,7.64,Medium
11049,ES-2012-5515506,OFF-BI-10000542,3.0,7.64,Medium
23799,IN-2014-10223,OFF-AR-10002665,3.0,7.64,Medium
24103,IN-2013-64452,FUR-FU-10000482,3.0,7.65,Medium
18207,IT-2012-5084286,OFF-AR-10001578,3.0,7.65,Medium
4222,MX-2013-129049,OFF-ST-10004116,3.0,7.66,Medium
7003,MX-2013-145079,TEC-PH-10001677,3.0,7.67,Medium
16929,IT-2014-4709866,TEC-PH-10001382,3.0,7.68,Medium
14860,ES-2014-5334183,OFF-SU-10001980,3.0,7.68,Medium
18654,ES-2014-3712711,OFF-EN-10000556,3.0,7.69,Medium
24828,ID-2011-66048,OFF-BI-10000389,3.0,7.69,Medium
4055,MX-2014-107055,OFF-SU-10002323,3.0,7.69,Medium
7300,MX-2014-132703,OFF-BI-10001504,3.0,7.7,Medium
3825,MX-2011-126648,OFF-AP-10003400,3.0,7.71,Medium
1440,MX-2012-151680,OFF-AP-10003979,3.0,7.72,Medium
6937,US-2011-151624,FUR-CH-10003697,3.0,7.72,Medium
6124,MX-2013-106516,OFF-SU-10000294,3.0,7.72,Medium
14708,IT-2011-3203475,TEC-PH-10002079,3.0,7.74,Medium
20187,ES-2013-5504072,OFF-EN-10000890,3.0,7.75,Medium
5724,MX-2014-113397,OFF-AR-10003245,3.0,7.76,Medium
15938,ES-2012-2456263,OFF-PA-10002755,3.0,7.76,Medium
24110,IN-2012-11014,OFF-ST-10003121,3.0,7.76,Medium
14517,ES-2012-5578260,TEC-MA-10002435,3.0,7.79,Medium
11882,ES-2014-5335914,OFF-AR-10001777,3.0,7.79,Medium
13743,IT-2014-1365674,TEC-MA-10003558,3.0,7.79,Medium
9334,MX-2014-120880,TEC-AC-10002357,3.0,7.8,Medium
11582,IT-2013-3470979,FUR-FU-10002094,3.0,7.8,Medium
4841,US-2013-123841,OFF-AR-10002975,3.0,7.81,Medium
